iso_o,iso_d,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces
ISL,GLP,0,0,0,0,0,0,0,0,6147.544,6147.544,6143.126,6142.007
ISL,GMB,0,0,0,0,0,0,0,0,5656.037,5656.037,5676.925,5676.339
ISL,GNB,0,0,0,0,0,0,0,0,5839.949,5839.949,5852.999,5852.373
ISL,GNQ,0,0,0,0,0,0,0,0,7163.272,7163.272,7295.363,7293.117
ISL,GRC,0,0,0,0,0,0,0,0,4166.699,4166.699,4108.863,4104.274
ISL,GRD,0,0,0,0,0,0,0,0,6560.435,6560.435,6578.275,6577.277
ISL,GRL,0,0,0,0,0,0,0,0,1430.479,1430.479,1435.499,1383.205
ISL,GTM,0,0,0,0,0,0,0,0,7519.979,7519.979,7549.782,7548.939
ISL,GUF,0,0,0,0,0,0,0,0,7024.682,7024.682,7058.845,7057.644
ISL,GUY,0,0,0,0,0,0,0,0,7001.517,7001.517,7050.388,7049.101
ISL,HKG,0,0,0,0,0,0,0,0,9696.816,9696.816,9661.225,9660.526
ISL,HND,0,0,0,0,0,0,0,0,7420.994,7420.994,7369.635,7368.27
ISL,HRV,0,0,0,0,0,0,0,0,3089.354,3089.354,3137.639,3134.144
ISL,HTI,0,0,0,0,0,0,0,0,6303.414,6303.414,6318.608,6317.348
ISL,HUN,0,0,0,0,0,0,0,0,3077.932,3077.932,3086.808,3084.814
ISL,IDN,0,0,0,0,0,0,0,0,12415.38,12415.38,12320.84,12302.99
ISL,IND,0,0,0,0,0,0,0,0,7600.424,7600.424,8224.685,8192.706
ISL,IRL,0,0,0,0,0,0,0,0,1499.031,1499.031,1501.513,1499.556
ISL,IRN,0,0,0,0,0,0,0,0,5704.068,5704.068,5785.927,5767.455
ISL,IRQ,0,0,0,0,0,0,0,0,5585.091,5585.091,5569.152,5559.921
ISL,ISL,0,0,0,0,0,0,0,0,120.6064,120.6064,76.59607,10.0456
ISL,ISR,0,0,0,0,0,0,0,0,5242.824,5242.824,5237.25,5236.506
ISL,ITA,0,0,0,0,0,0,0,0,3307.978,3307.978,3202.163,3170.531
ISL,JAM,0,0,0,0,0,0,0,0,6555.926,6555.926,6583.269,6582.364
ISL,JOR,0,0,0,0,0,0,0,0,5310.568,5310.568,5292.892,5292.021
ISL,JPN,0,0,0,0,0,0,0,0,8808.42,8808.42,8759.752,8754.512
ISL,KAZ,0,0,0,0,0,0,0,0,6169.426,5207.704,5458.101,5401.066
ISL,KEN,0,0,0,0,0,0,0,0,8696.037,8696.037,8702.262,8697.654
ISL,KGZ,0,0,0,0,0,0,0,0,6101.94,6101.94,6124.52,6122.683
ISL,KHM,0,0,0,0,0,0,0,0,10499.88,10499.88,10428.01,10426.5
ISL,KIR,0,0,0,0,0,0,0,0,12634.76,12634.76,12623.56,12619.22
ISL,KNA,0,0,0,0,0,0,0,0,6049.634,6049.634,6140.806,6124.41
ISL,KOR,0,0,0,0,0,0,0,0,8396.076,8396.076,8467.164,8464.624
ISL,KWT,0,0,0,0,0,0,0,0,6140.833,6140.833,6127.396,6126.78
ISL,LAO,0,0,0,0,0,0,0,0,9746.758,9746.758,9762.385,9755.16
ISL,LBN,0,0,0,0,0,0,0,0,5106.05,5106.05,5092.265,5091.622
ISL,LBR,0,0,0,0,0,0,0,0,6496.945,6496.945,6516.637,6515.624
ISL,LBY,0,0,0,0,0,0,0,0,4242.284,4242.284,4413.236,4403.424
ISL,LCA,0,0,0,0,0,0,0,0,6328.745,6328.745,6359.674,6358.651
ISL,LKA,0,0,0,0,0,0,0,0,9891.838,9891.838,9820.926,9819.295
ISL,LSO,0,0,0,0,0,0,0,0,11258.62,11258.62,11268.31,11268.05
ISL,LTU,0,0,0,0,0,0,0,0,2797.459,2797.459,2670.353,2665.262
ISL,LUX,0,0,0,0,0,0,0,0,2319.428,2319.428,2307.135,2306.458
ISL,LVA,0,0,0,0,0,0,0,0,2579.342,2579.342,2572.947,2568.591
ISL,MAC,0,0,0,0,0,0,0,0,9677.973,9677.973,.,.
ISL,MAR,0,0,0,0,0,0,0,0,3507.608,3507.608,3570.444,3565.941
ISL,MDA,0,0,0,0,0,0,0,0,3584.765,3584.765,3554.98,3553.013
ISL,MDG,0,0,0,0,0,0,0,0,10953.2,10953.2,10968.38,10963.75
ISL,MDV,0,0,0,0,0,0,0,0,9862.516,9862.516,9881.695,9876.771
ISL,MEX,0,0,0,0,0,0,0,0,7460.195,7460.195,7335.447,7324.827
ISL,MHL,0,0,0,0,0,0,0,0,12021.81,12021.81,11968.71,11968.02
ISL,MKD,0,0,0,0,0,0,0,0,3686.858,3686.858,3697.603,3696.675
ISL,MLI,0,0,0,0,0,0,0,0,5832.153,5832.153,5799.563,5796.517
ISL,MLT,0,0,0,0,0,0,0,0,3978.502,3978.502,3968.653,3968.295
ISL,MMR,0,0,0,0,0,0,0,0,9614.751,9614.751,9451.111,9443.372
ISL,MNG,0,0,0,0,0,0,0,0,6791.995,6791.995,6740.545,6733.672
ISL,MNP,0,0,0,0,0,0,0,0,11139.82,11139.82,11127.18,11126.68
ISL,MOZ,0,0,0,0,0,0,0,0,11084.82,11084.82,10650.41,10634.46
ISL,MRT,0,0,0,0,0,0,0,0,5139.853,5139.853,5159.149,5152.549
ISL,MSR,0,0,0,0,0,0,0,0,6092.008,6092.008,.,.
ISL,MTQ,0,0,0,0,0,0,0,0,6270.987,6270.987,6292.77,6291.74
ISL,MUS,0,0,0,0,0,0,0,0,11532.52,11532.52,11524.29,11524.07
ISL,MWI,0,0,0,0,0,0,0,0,9884.74,9884.74,9945.396,9941.991
ISL,MYS,0,0,0,0,0,0,0,0,11249.99,11249.99,11256.95,11252.17
ISL,NAM,0,0,0,0,0,0,0,0,10225.81,10225.81,10161.36,10154.48
ISL,NCL,0,0,0,0,0,0,0,0,15330.91,15330.91,15272.65,15272.18
ISL,NER,0,0,0,0,0,0,0,0,5931.603,5931.603,5949.09,5945.313
ISL,NFK,0,0,0,0,0,0,0,0,16064.32,16064.32,16050.2,16050.03
ISL,NGA,0,0,0,0,0,0,0,0,6734.041,6533.116,6621.941,6614.112
ISL,NIC,0,0,0,0,0,0,0,0,7577.314,7577.314,7577.921,7576.834
ISL,NIU,0,0,0,0,0,0,0,0,14467.59,14467.59,14470.77,14470.68
ISL,NLD,0,0,0,0,0,0,0,0,2022.635,2022.635,2044.745,2043.163
ISL,NOR,0,0,0,0,0,0,0,0,1749.596,1749.596,1661.783,1650.686
ISL,NPL,0,0,0,0,0,0,0,0,8049.588,8049.588,8009.315,8006.239
ISL,NRU,0,0,0,0,0,0,0,0,12916.2,12916.2,12905.37,12905.14
ISL,NZL,0,0,0,0,0,0,0,0,17586.27,17586.27,17078.86,17072.17
ISL,OMN,0,0,0,0,0,0,0,0,7212.197,7212.197,7189.76,7186.095
ISL,PAK,0,0,0,0,0,0,0,0,6921.042,6921.042,7227.575,7220.389
ISL,PAL,0,0,0,0,0,0,0,0,5281.02,5281.02,5268.056,5267.488
ISL,PAN,0,0,0,0,0,0,0,0,7591.665,7591.665,7655.379,7653.919
ISL,PCN,0,0,0,0,0,0,0,0,13386.06,13386.06,.,.
ISL,PER,0,0,0,0,0,0,0,0,9663.586,9663.586,9585.986,9577.529
ISL,PHL,0,0,0,0,0,0,0,0,10716.95,10716.95,10847.09,10838.17
ISL,PLW,0,0,0,0,0,0,0,0,11837.06,11837.06,11811.38,11810.84
ISL,PNG,0,0,0,0,0,0,0,0,13890.71,13890.71,13651.56,13646.58
ISL,POL,0,0,0,0,0,0,0,0,2773.481,2773.481,2716.283,2706.661
ISL,PRI,0,0,0,0,0,0,0,0,6060.495,6060.495,6104.664,6103.548
ISL,PRK,0,0,0,0,0,0,0,0,8208.667,8208.667,8142.144,8140.338
ISL,PRT,0,0,0,0,0,0,0,0,2952.572,2952.572,2915.035,2904.284
ISL,PRY,0,0,0,0,0,0,0,0,10423,10423,10437.51,10436.36
ISL,PYF,0,0,0,0,0,0,0,0,13540,13540,13550.64,13550.4
ISL,QAT,0,0,0,0,0,0,0,0,6708.179,6708.179,6676.92,6676.335
ISL,REU,0,0,0,0,0,0,0,0,11509.39,11509.39,11514.85,11514.62
ISL,ROM,0,0,0,0,0,0,0,0,3681.959,3681.959,3540.479,3532.815
ISL,RUS,0,0,0,0,0,0,0,0,3316.138,3316.138,3850.85,3661.351
ISL,RWA,0,0,0,0,0,0,0,0,8486.306,8486.306,8477.534,8477.264
ISL,SAU,0,0,0,0,0,0,0,0,6536.563,6536.563,6442.348,6432.824
ISL,SDN,0,0,0,0,0,0,0,0,6786.526,6786.526,6844.179,6838.298
ISL,SEN,0,0,0,0,0,0,0,0,5522.141,5522.141,5544.053,5542.254
ISL,SGP,0,0,0,0,0,0,0,0,11529.23,11529.23,11499.92,11499.35
ISL,SHN,0,0,0,0,0,0,0,0,9019.867,9019.867,9061.868,8980.706
ISL,SLB,0,0,0,0,0,0,0,0,13945.76,13945.76,13903.74,13903.22
ISL,SLE,0,0,0,0,0,0,0,0,6231.901,6231.901,6254.516,6253.904
ISL,SLV,0,0,0,0,0,0,0,0,7553.18,7553.18,7573.207,7572.507
ISL,SMR,0,0,0,0,0,0,0,0,3109.966,3109.966,3099.885,3099.376
ISL,SOM,0,0,0,0,0,0,0,0,8733.073,8733.073,8532.272,8518.263
ISL,SPM,0,0,0,0,0,0,0,0,2845.831,2845.831,2859.69,2857.661
ISL,STP,0,0,0,0,0,0,0,0,7492.204,7492.204,7475.995,7475.767
ISL,SUR,0,0,0,0,0,0,0,0,7007.186,7007.186,7054.272,7050.256
ISL,SVK,0,0,0,0,0,0,0,0,2932.617,2932.617,2963.755,2961.769
ISL,SVN,0,0,0,0,0,0,0,0,2999.913,2999.913,2992.31,2991.568
ISL,SWE,0,0,0,0,0,0,0,0,2138.135,2138.135,2047.326,2041.73
ISL,SWZ,0,0,0,0,0,0,0,0,11071.24,11071.24,11086.36,11086.15
ISL,SYC,0,0,0,0,0,0,0,0,9877.512,9877.512,9861.67,9861.382
ISL,SYR,0,0,0,0,0,0,0,0,5179.806,5179.806,5052.772,5050.26
ISL,TCA,0,0,0,0,0,0,0,0,5955.807,5955.807,5985.381,5984.367
ISL,TCD,0,0,0,0,0,0,0,0,6452.578,6452.578,6589.777,6584.545
ISL,TGO,0,0,0,0,0,0,0,0,6716.447,6716.447,6602.77,6598.532
ISL,THA,0,0,0,0,0,0,0,0,10104.41,10104.41,10078.55,10074.69
ISL,TJK,0,0,0,0,0,0,0,0,6249.547,6249.547,6218.441,6216.462
ISL,TKL,0,0,0,0,0,0,0,0,13458.43,13458.43,13466.45,13466.32
ISL,TKM,0,0,0,0,0,0,0,0,5824.609,5824.609,5760.714,5752.86
ISL,TMP,0,0,0,0,0,0,0,0,13340.61,13340.61,13330.58,13330.06
ISL,TON,0,0,0,0,0,0,0,0,14854.33,14854.33,14808.73,14807.68
ISL,TTO,0,0,0,0,0,0,0,0,6703.802,6703.802,6746.205,6745.167
ISL,TUN,0,0,0,0,0,0,0,0,3717.226,3717.226,3803.752,3799.329
ISL,TUR,0,0,0,0,0,0,0,0,4123.079,4409.805,4385.53,4366.42
ISL,TUV,0,0,0,0,0,0,0,0,13617.94,13617.94,13555.8,13554.98
ISL,TWN,0,0,0,0,0,0,0,0,9608.036,9608.036,9654.614,9653.089
ISL,TZA,0,0,0,0,0,0,0,0,9373.191,9154.236,9180.883,9172.358
ISL,UGA,0,0,0,0,0,0,0,0,8352.069,8352.069,8299.127,8297.629
ISL,UKR,0,0,0,0,0,0,0,0,3379.359,3379.359,3623.525,3603.926
ISL,URY,0,0,0,0,0,0,0,0,11427.56,11427.56,11374.93,11372.87
ISL,USA,0,0,0,0,0,0,0,0,4201.936,4518.63,5454.922,5240.547
ISL,UZB,0,0,0,0,0,0,0,0,6017.923,6017.923,5998.301,5991.632
ISL,VCT,0,0,0,0,0,0,0,0,6423.485,6423.485,6453.559,6452.555
ISL,VEN,0,0,0,0,0,0,0,0,6907.352,6907.352,7027.216,7024.521
ISL,VGB,0,0,0,0,0,0,0,0,6000.425,6000.425,6027.986,6026.931
ISL,VNM,0,0,0,0,0,0,0,0,9550.313,9550.313,10268.17,10244.31
ISL,VUT,0,0,0,0,0,0,0,0,14811.28,14811.28,14723.1,14721.89
ISL,WLF,0,0,0,0,0,0,0,0,14034.57,14034.57,14027.12,14027.02
ISL,WSM,0,0,0,0,0,0,0,0,14330.56,14330.56,13970.2,13970.11
ISL,YEM,0,0,0,0,0,0,0,0,7332.6,7332.6,7413.949,7411.616
ISL,YUG,0,0,0,0,0,0,0,0,3382.522,3382.522,3441.749,3437.587
ISL,ZAF,0,0,0,0,0,0,0,0,11477.33,10907.46,11203.44,11196.77
ISL,ZAR,0,0,0,0,0,0,0,0,8216.874,8216.874,8467.304,8446.516
ISL,ZMB,0,0,0,0,0,0,0,0,9833.183,9833.183,9695.829,9692.872
ISL,ZWE,0,0,0,0,0,0,0,0,10182.16,10182.16,10231.21,10230.33
ISR,ABW,0,0,1,0,0,0,0,0,10635.04,10635.04,10642.42,10642.38
ISR,AFG,0,0,0,0,0,0,0,0,3199.193,3199.193,3097.465,3084.393
ISR,AGO,0,0,0,0,0,0,0,0,5096.148,5096.148,5173.668,5165.5
ISR,AIA,0,1,1,0,1,0,0,0,9657.363,9657.363,9672.808,9672.767
ISR,ALB,0,0,0,0,0,0,0,0,1680.884,1680.884,1682.971,1681.485
ISR,AND,0,0,0,0,0,0,0,0,3140.696,3140.696,3152.961,3152.777
ISR,ANT,0,0,1,0,0,0,0,0,10558.79,10558.79,10448.17,10439.11
ISR,ARE,0,0,1,0,1,0,0,0,2099.993,2099.993,2133.738,2132.783
ISR,ARG,0,0,0,0,0,0,0,0,12241.62,12241.62,12350.1,12343.8
ISR,ARM,0,0,0,0,0,0,0,0,1254.709,1254.709,1263.304,1261.861
ISR,ATG,0,1,1,0,1,0,0,0,9612.268,9612.268,9633.003,9632.907
ISR,AUS,0,1,1,0,0,0,0,0,14191.52,14058.72,13654.58,13586.19
ISR,AUT,0,0,0,0,0,0,0,0,2369.546,2369.546,2428.686,2424.996
ISR,AZE,0,0,0,0,0,0,0,0,1637.058,1637.058,1559.815,1551.539
ISR,BDI,0,0,1,0,0,0,0,0,3987.403,3987.403,3974.947,3974.256
ISR,BEL,0,0,1,0,0,0,0,0,3245.262,3245.262,3261.41,3260.482
ISR,BEN,0,0,1,0,0,0,0,0,4399.479,4370.734,4324.55,4320.249
ISR,BFA,0,0,1,0,0,0,0,0,4317.814,4317.814,4385.05,4380.227
ISR,BGD,0,0,0,0,1,0,0,0,5489.495,5489.495,5486.7,5484.862
ISR,BGR,0,0,0,0,0,0,0,0,1551.37,1551.37,1487.06,1481.32
ISR,BHR,0,0,1,0,1,0,0,0,1673.361,1673.361,1655.131,1654.881
ISR,BHS,0,1,1,0,1,0,0,0,10422.33,10422.33,10430.48,10430.34
ISR,BIH,0,0,0,0,0,0,0,0,1935.885,1935.885,2002.962,1999.887
ISR,BLR,0,0,1,0,0,0,0,0,2490.736,2490.736,2467.196,2462.695
ISR,BLZ,0,1,1,0,1,0,0,0,11894.94,11894.94,11861.46,11861.18
ISR,BMU,0,1,1,0,1,0,0,0,8961.196,8961.196,8965.392,8965.32
ISR,BOL,0,0,0,0,0,0,0,0,12179.65,12046.54,12027.78,12025.23
ISR,BRA,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31
ISR,BRB,0,1,1,0,1,0,0,0,9651.229,9651.229,9663.072,9663.036
ISR,BRN,0,0,0,0,1,0,0,0,8802.064,8802.064,8769.029,8768.933
ISR,BTN,0,0,0,0,0,0,0,0,5277.549,5277.549,5288.647,5287.892
ISR,BWA,0,1,1,0,1,0,0,0,6395.044,6395.044,6237.261,6231.582
ISR,CAF,0,0,1,0,0,0,0,0,3513.058,3513.058,3467.154,3461.026
ISR,CAN,0,1,1,0,0,0,0,0,9276.556,8925.736,9445.964,9395.713
ISR,CCK,0,0,1,0,0,0,0,0,8256.738,8256.738,.,.
ISR,CHE,0,0,1,0,0,0,0,0,2847.535,2847.535,2845.993,2844.684
ISR,CHL,0,0,0,0,0,0,0,0,13218.19,13218.19,13240.56,13235.64
ISR,CHN,0,0,0,0,0,0,0,0,7146.982,7146.982,7375.102,7348.569
ISR,CIV,0,0,1,0,0,0,0,0,5010.83,5008.59,5020.938,5019.457
ISR,CMR,0,1,1,0,0,0,0,0,3970.169,3970.169,3798.267,3762.049
ISR,COG,0,0,1,0,0,0,0,0,4539.729,4539.729,4584.227,4577.306
ISR,COK,0,1,1,0,0,0,0,0,18151.22,18151.22,18112.48,18110.23
ISR,COL,0,0,0,0,0,0,0,0,11586.3,11586.3,11499.15,11495.25
ISR,COM,0,0,1,0,0,0,0,0,4952.821,4952.821,4978.603,4977.924
ISR,CPV,0,0,0,0,0,0,0,0,6169.818,6169.818,6190.291,6189.874
ISR,CRI,0,0,0,0,0,0,0,0,12029.2,12029.2,12049.71,12049.59
ISR,CUB,0,0,0,0,0,0,0,0,10960.7,10960.7,10840.05,10837.74
ISR,CXR,0,1,1,0,1,0,0,0,8889.012,8889.012,.,.
ISR,CYM,0,1,1,0,1,0,0,0,11150.82,11150.82,11164.21,11164.16
ISR,CYP,0,0,0,0,1,0,0,0,365.6896,365.6896,364.8834,360.0815
ISR,CZE,0,0,0,0,0,0,0,0,2614.886,2614.886,2557.173,2552.289
ISR,DEU,0,0,0,0,0,0,0,0,3122.905,2852.534,2972.164,2963.3
ISR,DJI,0,0,1,0,0,0,0,0,2436.266,2436.266,2430.442,2429.843
ISR,DMA,0,1,1,0,1,0,0,0,9681.32,9681.32,9689.324,9689.279
ISR,DNK,0,0,0,0,0,0,0,0,3141.281,3141.281,3215.497,3213.278
ISR,DOM,0,0,0,0,0,0,0,0,10229.45,10229.45,10255.41,10255.25
ISR,DZA,0,0,1,0,0,0,0,0,2948.794,2948.794,2935.895,2914.13
ISR,ECU,0,0,0,0,0,0,0,0,12207.82,12207.82,12383.66,12382.45
ISR,EGY,1,0,1,0,0,0,0,0,404.453,404.453,442.8046,425.1774
ISR,ERI,0,1,1,0,1,0,0,0,1910.357,1910.357,1946.28,1939.751
ISR,ESH,0,0,1,0,0,0,0,0,4633.893,4633.893,4696.749,4691.828
ISR,ESP,0,0,0,0,0,0,0,0,3546.182,3546.182,3495.644,3467.52
ISR,EST,0,0,0,0,0,0,0,0,3132.21,3132.21,3094.335,3092.589
ISR,ETH,0,1,0,0,0,0,0,0,2597.712,2597.712,2561.314,2548.276
ISR,FIN,0,0,0,0,0,0,0,0,3203.884,3203.884,3328.091,3320.983
ISR,FJI,0,1,1,0,1,0,0,0,16079.54,16079.54,16035.41,16035.21
ISR,FLK,0,1,1,0,1,0,0,0,12928.02,12928.02,12927.14,12926.06
ISR,FRA,0,0,1,0,0,0,0,0,3281.899,3281.899,3169.53,3151.131
ISR,FRO,0,0,0,0,0,0,0,0,4445.961,4445.961,4460.085,4459.778
ISR,FSM,0,1,1,0,0,0,0,0,12641.66,12641.66,12142.09,12115.09
ISR,GAB,0,0,1,0,0,0,0,0,4420.29,4420.29,4432.761,4430.659
ISR,GBR,0,1,1,1,0,0,1,0,3561.059,3561.059,3695.057,3689.233
ISR,GEO,0,0,0,0,0,0,0,0,1394.227,1394.227,1360.888,1358.345
ISR,GHA,0,1,1,0,1,0,0,0,4685.238,4685.238,4667.001,4664.312
ISR,GIB,0,1,1,0,1,0,0,0,3698.091,3698.091,3712.32,3712.216
ISR,GIN,0,0,1,0,0,0,0,0,5756.253,5756.253,5480.211,5475.481
ISR,GLP,0,0,1,0,0,0,0,0,9671.084,9671.084,9654.931,9654.867
ISR,GMB,0,1,1,0,1,0,0,0,5608.252,5608.252,5595.44,5594.564
ISR,GNB,0,0,0,0,0,0,0,0,5608.272,5608.272,5604.462,5604.145
ISR,GNQ,0,0,0,0,0,0,0,0,4158.005,4158.005,4216.606,4215.352
ISR,GRC,0,0,0,0,0,0,0,0,1200.514,1200.514,1255.368,1246.18
ISR,GRD,0,1,1,0,1,0,0,0,9906.97,9906.97,9912.126,9912.079
ISR,GRL,0,0,0,0,0,0,0,0,6673.054,6673.054,6602.288,6595.118
ISR,GTM,0,0,0,0,0,0,0,0,12224.75,12224.75,12249.04,12248.81
ISR,GUF,0,0,1,0,0,0,0,0,9452.563,9452.563,9509.095,9508.367
ISR,GUY,0,1,1,0,1,0,0,0,9892.395,9892.395,9911.587,9911.405
ISR,HKG,0,1,1,0,1,0,0,0,7765.8,7765.8,7748.848,7748.782
ISR,HND,0,0,0,0,0,0,0,0,12001.74,12001.74,11973.58,11973.24
ISR,HRV,0,0,0,0,0,0,0,0,2220.875,2220.875,2183.807,2179.218
ISR,HTI,0,0,0,0,0,0,0,0,10445.87,10445.87,10457.14,10456.95
ISR,HUN,0,0,0,0,0,0,0,0,2170.795,2170.795,2161.33,2158.842
ISR,IDN,0,0,0,0,0,0,0,0,8708.082,8708.082,8761.333,8721.652
ISR,IND,0,1,1,0,1,0,0,0,4069.441,4069.441,4330.451,4290.481
ISR,IRL,0,1,1,0,0,0,0,0,4019.906,4019.906,4066.571,4065.584
ISR,IRN,0,0,0,0,0,0,0,0,1588.699,1588.699,1601.575,1544.754
ISR,IRQ,0,0,1,0,0,0,0,0,915.5681,915.5681,959.2548,947.2837
ISR,ISL,0,0,0,0,0,0,0,0,5242.824,5242.824,5237.25,5236.506
ISR,ISR,0,0,0,0,0,0,0,0,55.30593,55.30593,52.98578,25.08853
ISR,ITA,0,0,0,0,0,0,0,0,2250.53,2250.53,2346.516,2314.383
ISR,JAM,0,1,1,0,1,0,0,0,10863.83,10863.83,10889.74,10889.64
ISR,JOR,1,0,1,0,1,0,0,0,111.0933,111.0933,114.6373,105.804
ISR,JPN,0,0,0,0,0,0,0,0,9174.412,9174.412,9001.048,8996.715
ISR,KAZ,0,0,1,0,0,0,0,0,3872.299,3660.809,3600.496,3520.741
ISR,KEN,0,1,1,0,1,0,0,0,3720.066,3720.066,3725.859,3718.217
ISR,KGZ,0,0,1,0,0,0,0,0,3678.58,3678.58,3633.499,3629.999
ISR,KHM,0,0,0,0,0,0,0,0,7472.546,7472.546,7412.651,7411.35
ISR,KIR,0,1,1,0,1,0,0,0,14284.9,14284.9,14360,14351.98
ISR,KNA,0,1,1,0,1,0,0,0,9682.372,9682.372,9478.062,9083.266
ISR,KOR,0,0,1,0,0,0,0,0,8092.951,8092.951,8164.62,8162.934
ISR,KWT,0,0,1,0,1,0,0,0,1301.836,1301.836,1291.804,1291.48
ISR,LAO,0,0,0,0,0,0,0,0,6913.947,6913.947,7001.819,6993.893
ISR,LBN,1,0,1,0,0,0,0,0,209.9598,209.9598,213.1258,196.2858
ISR,LBR,0,1,1,0,0,0,0,0,5517.4,5517.4,5492.089,5490.772
ISR,LBY,0,0,1,0,0,0,0,0,2032.082,2032.082,1795.485,1713.32
ISR,LCA,0,1,1,0,1,0,0,0,9721.646,9721.646,9737.106,9737.066
ISR,LKA,0,0,0,0,1,0,0,0,5439.95,5439.95,5412.897,5411.836
ISR,LSO,0,1,1,0,1,0,0,0,6876.985,6876.985,6878.187,6877.63
ISR,LTU,0,0,0,0,0,0,0,0,2623.466,2623.466,2719.268,2716.255
ISR,LUX,0,0,0,0,0,0,0,0,3067.101,3067.101,3085.702,3085.38
ISR,LVA,0,0,0,0,0,0,0,0,2886.346,2886.346,2879.462,2877.692
ISR,MAC,0,0,0,0,0,0,0,0,7711.664,7711.664,.,.
ISR,MAR,0,0,1,0,0,0,0,0,3861.431,3861.431,3880.395,3872.54
ISR,MDA,0,0,0,0,0,0,0,0,1735.245,1735.245,1756.264,1753.423
ISR,MDG,0,0,1,0,0,0,0,0,5830.989,5830.989,5853.949,5843.126
ISR,MDV,0,0,0,0,1,0,0,0,5089.315,5089.315,5103.61,5098.48
ISR,MEX,0,0,0,0,0,0,0,0,12487.84,12487.84,12403.55,12399.05
ISR,MHL,0,1,1,0,0,0,0,0,13677.56,13677.56,13536.41,13533.88
ISR,MKD,0,0,0,0,0,0,0,0,1613.234,1613.234,1607.292,1605.942
ISR,MLI,0,0,0,0,0,0,0,0,4858.834,4858.834,4764.527,4752.275
ISR,MLT,0,1,1,0,1,0,0,0,1911.07,1911.07,1931.178,1930.966
ISR,MMR,0,0,0,0,1,0,0,0,6366.529,6366.529,6290.899,6286.533
ISR,MNG,0,0,0,0,0,0,0,0,6159.402,6159.402,6071.867,6052.49
ISR,MNP,0,1,1,0,0,0,0,0,10999.87,10999.87,10990.71,10990.65
ISR,MOZ,0,0,0,0,0,0,0,0,6465.073,6465.073,5903.425,5854.888
ISR,MRT,0,0,0,0,0,0,0,0,5291.454,5291.454,5199.539,5191.278
ISR,MSR,0,1,1,0,1,0,0,0,9672.629,9672.629,.,.
ISR,MTQ,0,0,1,0,0,0,0,0,9695.918,9695.918,9701.829,9701.788
ISR,MUS,0,1,1,0,1,0,0,0,6299.917,6299.917,6297.204,6296.976
ISR,MWI,0,1,1,0,1,0,0,0,5126.329,5126.329,5168.894,5162.686
ISR,MYS,0,0,0,0,1,0,0,0,7665.067,7665.067,7839.196,7813.277
ISR,NAM,0,1,1,0,0,0,0,0,6366.603,6366.603,6302.927,6289.313
ISR,NCL,0,0,1,0,0,0,0,0,15167.58,15167.58,15117.09,15116.58
ISR,NER,0,0,1,0,0,0,0,0,3912.47,3912.47,3633.69,3608.507
ISR,NFK,0,1,1,0,0,0,0,0,15571.01,15571.01,15564.28,15564.26
ISR,NGA,0,1,1,0,1,0,0,0,4321.359,3818.638,4034.107,4003.242
ISR,NIC,0,0,0,0,0,0,0,0,12068.34,12068.34,12058.88,12058.51
ISR,NIU,0,1,1,0,0,0,0,0,17171.11,17171.11,17165.09,17165.05
ISR,NLD,0,0,0,0,0,0,0,0,3296.282,3296.282,3281.058,3280.207
ISR,NOR,0,0,0,0,0,0,0,0,3567.665,3567.665,3675.757,3667.082
ISR,NPL,0,0,0,0,0,0,0,0,4858.25,4858.25,4800.238,4792.402
ISR,NRU,0,1,1,0,1,0,0,0,13911.84,13911.84,13902.79,13902.74
ISR,NZL,0,1,1,0,0,0,0,0,16325.42,16325.42,16307.56,16306.3
ISR,OMN,0,0,1,0,0,0,0,0,2523.505,2523.505,2442.159,2438.195
ISR,PAK,0,1,1,0,1,0,0,0,3570.082,3570.082,3451.082,3438.894
ISR,PAL,1,0,1,0,1,0,0,0,68.90157,68.90157,72.66324,33.25694
ISR,PAN,0,0,0,0,0,0,0,0,11703.09,11703.09,11778.66,11777.6
ISR,PCN,0,1,1,0,1,0,0,0,18362.18,18362.18,.,.
ISR,PER,0,0,0,0,0,0,0,0,12775.54,12775.54,12692.16,12689.49
ISR,PHL,0,1,1,0,0,0,0,0,8808.466,8808.466,8940.914,8932.489
ISR,PLW,0,1,1,0,0,0,0,0,10489.47,10489.47,10477.72,10477.67
ISR,PNG,0,1,1,0,0,0,0,0,12679.02,12679.02,12549.87,12543.49
ISR,POL,0,0,0,0,0,0,0,0,2505.682,2505.682,2539.273,2530.113
ISR,PRI,0,1,1,0,0,0,0,0,9914.473,9914.473,9946.062,9945.905
ISR,PRK,0,0,0,0,0,0,0,0,7922.374,7922.374,7945.693,7944.846
ISR,PRT,0,0,0,0,0,0,0,0,4011.559,4011.559,4040.682,4034.601
ISR,PRY,0,0,0,0,0,0,0,0,11688.33,11688.33,11641.59,11640.69
ISR,PYF,0,0,1,0,0,0,0,0,18356.83,18356.83,18351.9,18351.7
ISR,QAT,0,0,1,0,1,0,0,0,1802.488,1802.488,1777.852,1777.515
ISR,REU,0,0,1,0,0,0,0,0,6292.491,6292.491,6303.76,6303.48
ISR,ROM,0,0,0,0,0,0,0,0,1564.973,1564.973,1708.873,1694.841
